–squq	small N; little N	angyasquq ‘small boat’ (from angyaq ‘boat’); nunasquq ‘small land or village’ (from nuna ‘land, village’)
–sqwaaq	old N	non-productive; mangteghasqwaaq ‘old house’ (from mangteghaq ‘house’); Kusukiighhnaghtaa. / Allighasqwaaq ifkaghtuq, / Avaqutaghaq allighighaa. / Anigu qalghightuq. ‘Icicles form. / Fluffy snow falls. / Bedding for newborn seals. / Under foot ground snow barks.’ (from allighaq ‘mattress’, so allighasqwaaq is literally, ‘old mattress’ in this poem, refering to the down or feathers from the bedding) (SULUWET 9); = -lqwaaq, -rqwaaq
?staaghhaq*	one that lacks the quality of N; one that has the quality of N	see ?(ke)staaghhaq*
?staaq	one that lacks the quality of N; one that has the quality of N	see ?(ke)staaq
–staghhiinaq*	only N; each one an N	aghnastaghhiinaat ‘only women’, aghnastaghhiinaat iteghaatut ‘only women came in’; tagilghiit aghnastaghhiinaagut ‘the people who came were only women’ (from aghnaq ‘woman’); tawatestaghhiinaq 'like that all the time' (from tawaten 'like that')
+tagh-1	to fetch N; to gather N	non-productive; meghtaghtuq ‘he fetched water’ (from meq ‘water’); vegtaghtuq ‘he gathered grass’ (from vek ‘grass’); yugtaghtuq ‘he committed murder or manslaughter’ (literally, ‘gathered a person’; from yu<u>k ‘person, man’)
+tagh-2	for N to continously occur; for N to repeatedly occur	used with words denoting sounds; suksugtaghtuq ‘there's a continuous or repeated hissing sound’ (from suksuk ‘hissing sound’); kafsagtaghtuq ‘there is, or he’s making,  a continuous or repeated rustling sound’ (from kafsak ‘rustling sound’); sulugtaghtuq ‘the wind is howling’ (from suluk ‘sound of wind’); suqsughtaghtuq ‘there is a continuous or repeated splashing sound’ (from suqsuq ‘splashing sound’)
+ta	N area of possessor	used with demonstrative adverb bases; shifts frame of reference; takes possessed endings; awatangani (or awatngani) ‘in the area on the other side of it’ (from awa(ni) ‘over there’); ukatangani (or ukatngani) ‘this way toward here from it’) (from uka(ni) ‘this way, toward here’); Qaygeghlluni llaaghanam esghaamakangi mengteghalghun naaygham awatangani. ‘ He got to the top  and, sure enough, he saw houses on the other side of the mountain.’ (from awa(ni) ‘over there, (on) the other side’) (AKIINGQWAGH. 8)
+taq1	the N part of something	tafsitaq ‘the belt part of something’, tafsitaa ‘its belt or belt-like part’ (from tafsi ‘belt’); yaqughtaq ‘the wing(like) part’ (from yaquq ‘wing’); uyghagtaq ‘the stone part’ (from uyghak ‘stone’); nanevgaghtaq ‘father’ (lexicalized from nanevgaq ‘old man’); naangqughtaq ‘ivory piece on keel of boat’ (lexicalized from naangquq ‘core of ivory’); napataq ‘pillar, especially a pillar-like mass of ice on ice field’ (from napa ‘post’); neghqwaaghtaq ‘bone running the length of the keel of a skin boat’ (lexicalized from neghqwaaq ‘bone’); usugtaq ‘tenon of skin boat frame member or sled frame member’ (lexicalized from usuk ‘penis’); savigtaq ‘blade’ (from savik ‘knife’); ggayegtaq ‘the part of a whale shoulder blade used as a lamp support’ (from ggayek ‘shoulder blade’); ighutaq ‘side pole of stretcher’ (from ighu ‘leg’)
+taq2	thing of N	Yupigtaq ‘(Yupik) Eskimo thing’ (from Yupik ‘St. Lawrence Is./Siberian Eskimo’); Laluramkataq ‘thing of the Caucasian culture’ (from Laluramka ‘Caucasian’); kiiwhtaq ‘dolly varden (Salvelinus malma)’ (from kiikw ‘river’); qavngaghtaq ‘thing of the past’ (from qavngaq ‘when (in the past), at some time in the past’); quyillegtaq ‘knee-high skin boot’ (lexicalized, from Quyillek ‘Chukchi’); ; uyavaghtaq ‘something from far away’ (from uyavaq ‘distance, far away’); ayumightaq ‘thing of long ago’ (from ayumiq ‘long ago’); kiigtaq ‘thing of last summer’ (from kiik ‘summer’)
+taq3	acquired N; caught	aghveghtaa ‘the whale he caught’ (from aghveq ‘whale’); qawaagtanka ‘the birds I caught’ (from qawaak ‘bird’)
+te-2	to go to N; to catch N; to obtain N; to spend N (time)	used only on nouns for certain categories of things, namely places, game animals, supplies, periods of time; Sivuqaghtuq ‘he went to Gambell’ (from Sivuqaq ‘Gambell’); kiiwhtuq ‘he went to the river’ (from kiikw ‘river’); qiighqaghtuq ‘he went to the island’ (from qiighqaq ‘island’); nanughtuq ‘he caught a polar bear’ (from nanuq ‘polar bear’); qawaagtuq ‘he caught birds’ (from qawaak ‘bird’); quugtuq ‘he obtained firewood’ (from quuk ‘firewood’); uksughtuq ‘he sent the winter’ (from uksuq ‘winter’); aghneghtuq ‘spent the day’ (from aghneq ‘day’); neqetuq ‘he caught fish or game, obtained food’ (from neqae ‘food’)
+tmun	N-ward; toward N	used on positional bases and some demonstrative adverb bases; yields particles; asitmun ‘downward’ (from asi ‘area below’); natmun ‘toward where?’ (from na(ni) ‘where’); awatmun ‘toward over there’ (from awa(ni) ‘over there’); ketmun ‘toward the water’ (irregularly, from ketae ‘area toward water’)
?vak	thing like a big N	non-productive variant of -ghpak (q.v.); tungtuvak ‘moose’ (lexicalized from tungtu ‘caribou’, cf. tungtughpak or tungtughllak ‘big caribou’); quyngivak ‘moose’ (lexicalized from quyngiq ‘reindeer’); angyavak ‘big boat’ (from angyaq ‘boat’); sikuvak ‘large ice floe or field of ice’ (from siku ‘ice’); uughquvak ‘large spotted seal’ (from uughqu ‘spotted seal’); perhaps also nunavak ‘walrus on ice’ (perhaps lexicalized from nuna ‘land’)
-valluq	one with big N; mostly N	see +palluq / ~fvalluq
?vaq	expanse in the N direction; wind associated with N	non-productive, all forms lexicalized; asivaq ‘wind from east’ (from asi ‘area under’); akivaq ‘southwest, far south’ (from aki ‘area across’); uyavaq ‘distance’ (from root uya-, as in uyatu- ‘to be distant’); quungvaq ‘east or area further up’ (from qungae ‘the middle’); keluvaq ‘area far back’ (from kelu ‘area within’); ikevaq ‘south, south wind’ (from root ik- as in iikna ‘the one across; south’)); quutfaq ‘northeast’ (from qutae ‘land seen from sea’); ketfaq ‘sea expanse’ (from ketae ‘area toward sea’)
–vlaaq	little bit of N or little thing like N	= -mlaaq, -mraaq, -mzaaq, -mleghaq, -mreghaq, -mzeghaq, -vleghaq
–vleghaq	little bit of N or little thing like N	= -mlaaq, -mraaq, -mzaaq, -mleghagh-, -mreghaq, -mzeghaq, -vlaaq; naangquvleghaq ‘little scrap of ivory’ (from naangquq ‘piece of ivory (for carving)’)
–vraaq	little bit of N or little thing like N	Kaallukek elqunevraagek tallimineng pategyaqminikek uka leveklutun mekelghiighmun tagistaak. ‘When it got to the walrus skull and swatted it with its paw it sent it flying toward the boy with a whizzing sound.’ (elqunevraak ‘walrus skull’, lexicalized from elquneq ‘whale skull’) (SULUWET 97); -vlaaq, -vzaaq, -vleghaq, -vreghaq, -vzeghaq, -mlaaq
–vreghaq	little bit of N or little thing like N	= -vlaaq, -vzaaq, -vleghaq, -vraaq, -vzeghaq, -mlaaq
–vyiiq	crude N; makeshift N	Sangwaak igleghaaqeftuq leveklugllagek qamiyevyiighegneng qamuqlutek. ‘Something was moving around making lots of noise and dragging a crude sled.’ (from qamiyek ‘sled’) (SULUWET 1); = -vziiq
–vzaaq	little bit of N or little thing like N	= -vlaaq, -vraaq, -vleghaq, -vreghaq, -vzeghaq, -mlaaq
–vzeghaq	little bit of N or little thing like N	qenaavzeghaq ‘small pebble’ (from qenaaq ‘pebble’); = -vlaaq, -vzaaq, -vleghaq, -vreghaq, -vraaq, -mlaaq
–vziiq	crude N; makeshift N	= -vyiiq
-waaq	imitation N; artificial N; model N; toy N; pretend N; little bit of N; thing like N	see ~–(ghw/ngw/w)aaq
-whaq*	little N; small N; bit of N	see –ghhaq*
-whllak	big N; lots of N	see –ghllak
–yaaq	short or small N (article of clothing)	estulluyaaq ‘short reindeer leg boot for child’ (from estulluk ‘skin boot of reindeer leg’); itegayaaq ‘slipper’ (from itegaq ‘foot’)
+yagae	multitude of N; abundance of N; lots of N	sagelmagyaget ‘a lot of plovers’ (from sagelmak ‘plover’); yugyaget ‘a lot of people’ (from yu<u>k ‘person’);  tamaghhaghyaga ‘everything’ (from root tamaghhagh- ‘every’, as in tamaghhaghmeng ‘every one of them’); meghyaga ‘lots of water’ (from meq ‘water’); qafsinegyaget or qafsinagyaget ‘a fairly large number (of something)’; cf. -yag-
?yak	N part (of boat)	non-productive; sivuyak ‘bow of boat’ (from sivu ‘front’); kinguyak ‘stern of boat’ (from kingu ‘stern’)
+yuq	vocative for demonstrative pronouns	used with certain demonstrative pronoun bases; uyuq ‘you, here!’ (from base u- as in una ‘this here’, and ukut ‘these here’); kaanyuq ‘you, down there!’ (from base kaan- as in kaana ‘that down there’, and kaankut ‘those down there’); iingyuq ‘you, over there!’ (from base iing- as in iigna ‘that one over there’, and iingkut ‘those over there’)
+y	vocative	used to form the vocative of vowel-ending nouns; the final vowel of the noun is doubled; apaay ‘hey, grandfather!’ (from apa ‘grandfather’); Kaviighhaay, sangan waamsinga? ‘Hey little fox, why are you deceiving me?’ (from kaviighhaq ‘little fox’) (UNGAZ. UNGIP. 65); note that to form the vocative of consonant-ending nouns the vowel is doubled and the final consonant is retained
