–msuggaq*	no N; virtually no N	avamsuggaq ‘virtually nothing’ (from root  ava- as in avangituq ‘it is lacking’); qallemsuggaq ‘quietly’ (from qalleg- ‘to speak’); Akimsuggangunaan urang, qamagtengngwaaghwaaghluku qepghalghii, enkaangam quynginguutkayuguyalghii, tuqutanguutaqelghii. ‘Since the price was low every one of the workers had a chance to buy reindeer meat or carcasses.’ (from aki ‘price, value’) (SIVUQ. NANGAGH. 2:84)
-n	device for V-ing; instrument for V-ing	see @~:(u)n
@~+neq2	the result of V-ing; thing associated with V-ing	non-productive; forms are lexicalized; qavaghneq ‘a day and night spent’ (from qavagh- ‘to sleep’); aavneq ‘a half; a half-dollar’ (from aveg- ‘to divide in two’); drops te from bases altogether: kumlaneq ‘cold thing’ (from kumlate- ‘to be cold’); ikighneq ‘an opening’ (from ikighte- ‘to open’)
?neq3	the one or ones which are V to the greatest extent; more (the one or ones which are V to the greatest extent)	used with verbs describing quantifiable qualities; takes possessed endings; aangenghat ‘the largest one of them or the one larger than they are’, aangenghit ‘the largest ones of them or the ones larger than they are’ (from aange- ‘to be large’); cf. -lleq2
@–nghhaq	one that has recently V-ed	aglanghhaq ‘one who recently went over, went home’ (from aglagh- ‘to go over, to go home’); ighninghhaq ‘newborn baby’ (lexicalized, from ighni- ‘to give birth’); pugimenghhaq ‘young seal’ (lexicalized, from pugime- ‘to swim’); anglinghhaq ‘young man or woman’ (from angli- ‘to grow’); siinghhaq ‘newly formed iced’ (from sii- ‘for a sheet of ice to form on the surface of water’); with this postbase ten becomes nn with e inserted after it to prevent an unpermitted cluster of voiceless followed by voiced consonants: kaanneghhaq ‘one who recently arrived’ (from kaate- ‘to arrive’)
~:(ng)iitaq	protective device for or like N; device to prevent V-ing	sigutngiitak ‘earmuffs’ (from sigun ‘ear’); saayngiitaq ‘apron’ (from sayae ‘front’); nasaghiitaq ‘scarf’ (from nasaq ‘hood, hat’); naasqughiitaq ‘headband’ (from naasquq ‘head’); aqsaqughiitaq ‘snack to keep the stomach from growling’ (from aqsaquq ‘stomach’); uullghiitaq ‘brace; device to prevent something from falling over’ (from ullegh- ‘to fall over’)
–nguq*	one that is V	used only with descriptive or negative verbs ending in te; changes te to l; neghenghilnguq ‘one that didn’t eat’ (from neghenghite- ‘to not eat’);  kavilnguut ‘red things’ (from kavite- ‘to be red’); this morpheme also constitutes the marker of a certain (participial) verb mood having a past implication: qavanghilnguq ‘he didn't sleep’, qavanghilngunga ‘I didn't sleep’ (from qavanghite- ‘to not sleep’); for non-descriptive verbs the postbase -lghii (q.v.) is used  for these functions instead of this postbase 
-ngwaagh-1	to diligently V; to thoroughly V; to V at the proper time	see ~–(ghw/ngw/w)aagh-1
-ngwaagh-2	to V in a non-serious way; to pretend to V; to V for something other than the usual purpose; to play at V-ing	see ~–(ghw/ngw/w)aagh-2
@–nqegtaq	one that V-s easily; one that V-s readily	uzivenqegtaq ‘one that revolves readily’ (from uzive- ‘to revolve’); qelpenqegtaq ‘one that opens easily’ (from qelpegh- ‘to open’); yugunqegtaq ‘healthy person’ (from yugu- ‘to be a person, to live’)
–perewaaq	all, only or totally N or V	unaghsiperewaaq ‘all wood’ (from unaghsiq ‘wood’); savikenghaaperewaaq ‘all metal’ (from savikenghaaq ‘metal’) ; sikuperewaaq ‘all ice’ (from siku ‘ice’); Qateperewaaghmeng Aatkalek. ‘The One with an all White Garment.’ (from qategh- ‘to be white’) (book title; see Slwooko 1977a)
–pestaaq	truly N	qikmipestaaq ‘truly a dog; a dog without a doubt’ (from qikmiq ‘dog’); ipapestaaq ‘the absolute truth; most certainly the truth’ (from ipa ‘the truth’); uglapestaaghllak ‘really a lot’ (from uglaq ‘lots’, with postbase -ghllak ‘big’); Qemimeng tevyalghiimi esghaghii piluguget seghlepestaaghet. ‘When he crossed over the hill he saw lots of very bad garments.’ (from seghleq ‘bad thing’) (UNGIPAGHAGH. 67); Elngaatall taana apeghtughista qepghaqaghllapestaaghuyaghtuq. ‘That teacher truly had many duties.’ (from qepghaqaghllak ‘lots of work’) (SIVUQ. NANGAGH. 2:8)
–pik	real N; genuine N; authentic N; old-fashioned N	nunapik ‘real land’ (from nuna ‘land’); neqepik ‘real food’ (from neqae ‘food’); ggutepik ‘real tooth’ (from gguta ‘tooth’); qayapik ‘authentic, old-fashioned kayak’ (from qayaq ‘kayak’); angyapik ‘skin boat’ (lexicalized, from angyaq ‘boat’); atkupik ‘authentic parka’ (from atkuk ‘parka’); atepik ‘real name’ (from ateq ‘name’); kaviipik ‘red fox’ (Vulpes fulva) (lexicalized, from kaviiq ‘(white) fox’ (Alopex lagopus)); qutepik ‘mainland; safe, dry land; Chukotka’ (from quta ‘land (seen from the sea)’); ‘Yupik; St. Lawrence Is. or Chukotkan Eskimo’ (from yu<u>k ‘person)
-qae	the one(s) possessor is V-ing	see @~–(g)kae
-qaq	one that has V-ed; one that has been V-ed	see ~–(g)kaq
+qaq	one that is V; one to the N	used with descriptive verb bases ending in a vowel, and also with positional bases (not productively);  uqigtuqaq ‘heavy thing’ (from uqigtu- ‘to be heavy’); qaasqaq ‘highest part of beach’ (from qayae ‘surface’); saniqaq ‘one’s side’ (from sani ‘side’); occurs in other postbases: examples:  -yuqaq ‘person who is good at V-ing’; -tuqaq ‘person or thing that has lots of N or that V-s a lot’
-qaq	raw material for N or for V-ing; something to be V-ed	see +kaq
-qayuk	one that V-s readily; one who is able to V	see ~–(g)kayuk
-qe-2	to feel V toward; to V toward	see at ~–ke-2
–qu-2	to repeatedly V (hit)	used with verbs dealing with “hitting”; qugaquuq ‘it is pecking away at something’ (from qugagh- ‘to peck’); repaquuq ‘he is hammering repeatedly’ (from repa- ‘to hit with a hammer’); tuutaquuq ‘he’s stepping lightly and repeatedly; a gentle rain is falling’ (from tuute-1 ‘to step’ and an intervening postbase); retwhaqwaat ‘they are repeatedly bombarding it’ (from retwha- ‘to bombard’)
~–qumtaaq	frequently V-ed thing; usually V-ed thing; commonly V-ed thing	atuqumtaaq ‘a frequently used thing’ (from atugh- ‘to use’); aafkumtaaq ‘something frequently halved’ (from aveg- ‘to divide in two’); neghqumtaaq or nequmtaaq ‘something commonly eaten’, nequmtaaghuuq ‘it is commonly eaten’ (from negh<e>- ‘to eat’); piniqumtaaq ‘boyfriend; girlfriend’ (irregularly from pinigh- ‘to be good’ or piniqe- ‘to like’); ilaqumtaaq ‘friend’ (from noun  ila ‘relative, friend, one of’); aksaqumtaaq ‘secret’ (from root aksa(q) ‘secret’ as in aksaqe- ‘to keep a secret’); sasiqumtaaq ‘custom’ (from sasiq ‘activity, practice’)
?qutaq	device associated with N or with V-ing	probably non-productive; qavaqutaq ‘sleeping potion, or the like’ (from qavagh- ‘to sleep’); aghveghqutaq ‘blade of whaling harpoon’ (from aghveq ‘whale’); ighivgaqutaq ‘dinner’ (from ighivgaq ‘evening’; miluqutaq ‘edible sea creature with tough skin and red insides’ (from milugh- ‘to throw’ (said to be so called because they are thrown to the ground to soften the meat)); napaqutaq ‘stake’ (from napa ‘post’ or napagh(te)- ‘to affix upright’); agalqutaq ‘peg for hanging things’ (from agagh(te)- ‘to hang’); asiliqutaq ‘something put under a thing to raise it, to protect the surface underneath, catch a leak, etc.’ (from asiligh- ‘to provide with an underpart’); nalluniilkutaq ‘marker’ (from nalluniite- ‘to be readily visible’) perhaps also in avaqutaq ‘child, offspring’; Ameriigaghallghi tamaakut qupneghqutaghqat, eslegellghi kiiwhtaghqutaghqat, iqallughqutaghqat, negaghpagkat. ‘The thiner twine was used for bering cisco nets; the thicker twine was for arctic char and larger salmon nets.’ (from qupneq, kiiwhtaq, and iqalluk – types of fish) (SIVUQ. NANGAGH. 3:24)
–rkaggaq	one that is a little bit V; one that is slightly V	nenglaghnarkaggaq ‘a thing that is slightly funny’; Waranqun naama ighnimaanga peghqinerkaggaalunga. ‘At any rate my mother gave birth to me and I am a little wise.’ (from peghqineq ‘wise, clever one’) (UNGAZ. UNGIP. 83)
–rkapik	one that is very V	Umiilguuy! Umiilguuy! Pinirkapiguuten. ‘Umiilgu!, Umiilgu! You are a very fine person.’ (from pinigh- ‘to be good’) (UNGAZ. UNGIP. 45); Kayengenghaghhaq taana neqnirkapiggaq. ‘That sculpin was sure delicious.’ (from neqnigh- ‘to be tasty’) (UNGIPAGHAGH. 50)
–rraak	crude N; clumsy N; bad N; shabby N; discarded N	= –llaak; atkurraak ‘bad parka’ (from atkuk ‘parka’); mangtegharraak ‘shabby house’ (from mangteghaq ‘house’); Gaaghuteggu neghesteggu tuugkarraagmeng, giimarraagmeng, iquyarraagmeng. ‘Cook for him and let him eat the discarded harpoon heads, shanks and tips.’ (from tuugkaq, giimaq ‘shank’, and iquyaq ‘harpoon parts (various)’) (SIVUQ. NANGAGH. 2:262)
-sagh-1	to go somewhere in order to V; to go V-ing; to go to celebrate N; to hunt N	see @~f+yagh-1
-sagh-2	to V but …; to V in vain; to V without the desired results	see @~f+yagh-2
-saghaq	device for V-ing; place for V-ing	see @~f+yaghaq
-saghqaq	something that will V or be V-ed	see @~f+yaghqaq
–sak	one who V-s; habitual V-er	marginally productive; often has a negative connotation; aklumasak ‘very poor person’ (from akluma- ‘to be needy’); alingtasak ‘coward’ (from alingtagh- ‘to be cowardly’); iqlengasak ‘liar’ (from iqlenga- ‘to be a liar’); teglengasak ‘thief’ (from teglenga- ‘to be thief’)
-saq	something that has been V-ed	see @~:(u)saq
~sf–ghhalek	how V it is!; how much N it has!	forms exclamations (and therefore erhaps better classified as a “minor “mood marker than a postbase); igamsiqanaghhalek ‘thank you’, literally, ‘how it causes one to be thankful!’ (from igamsiqanagh- ‘to cause one to be thankful’); seghleghhalek paradoxically, ‘how wonderful!’ (from seghleq ‘bad thing’); sukaghhalek ‘how fast!’ (from root suka- ‘speed’); sungaghaghhalek ‘how rosy-cheeked!’ (from sugagha ‘redness in the cheeks’); pinighhalek ‘how good!, how nice!’ (from pinigh- ‘to be good, nice’); iipghalek ‘how sharp!’ (from ipeg- ‘to be sharp’); sullevneghhalek ‘so inconsiderate!’ (from sullevneq ‘inconsiderate person’)
-siq	device for V-ing; instrument for V-ing	see @~:(u)siq
+(s)ta	habitual V-er; one who V-s as an occupation	yughaghta ‘preacher’, yughaghtet ‘minister, preacher’ (from yughagh- ‘to pray’); ggutangighta ‘dentist’ (from ggutangigh- ‘to remove teeth’); gaaghta ‘cook’ (from gaagh- ‘to cook’); eslaniighta ‘weatherman’ (from eslaniigh- ‘to deal with the weather’); igaghta ‘writer’ (from igagh- ‘to write’); penniighniighta ‘shepherd’ (from penniighniigh- ‘to deal with (herd, hunt, etc.) sheep’); s is used with bases that end in a vowel: igleghasta ‘traveler’ (from iglegha- ‘to travel’); kelengakista ‘watchman, guard’ (from kelngaki- ‘to guard things’); tengaasta ‘pilot’ (from tengaa- ‘to fly’); Yugulighista ‘the Savior’ (from yugulighi- ‘to save people’); apeghtughista ‘teacher’ (from apeghtughi- ‘to teach people’)
-su1	one who is good at V-ing	see @~f–yu1
-su-2	to be good at V-ing; to generally V well	see @~f–yu-2
-suggaaq	first one to V	see @~f+yuggaaq
-suke-1	to feel V toward; to V toward	see @~f+yuke-1
-suke-2	to think that one is V-ing or has V-ed	see @~f+yuke-2
-suqaq	one who is good at V-ing; proficient V-er	see @~f–yuqaq
-suwhaaq	first one to V	see @~f+yuwhaaq
-ta	device for V-ing; instrument for V-ing; condition with respect to V-ing (whether, how, when, where, etc. one V-s or has V-ed); one’s being V as a a cause of something	see @~:(u)ta
+tagh-3	to be V by nature or disposition; to keep on V-ing	at most marginally productive; alingtaghtuq ‘he's always afraid’ (from alinge- ‘to fear’); puygutaghtuq ‘he is forgetful’ (from puygu- ‘to forget’); ighsanitaghtuq ‘he is lazy’ (from ighsani- ‘to refuse out of laziness’); amugtaghtuq ‘to have trouble seeing’ (from amug- ‘to be unable to see’); liigiketaghtuq ‘he’s quick-witted’ (from liigike- ‘to understand’); ullghitaghtaghtuq ‘it keeps rolling’ (from ullghitagh- ‘to roll’); agitaghaaghaataghtuq ‘he keeps yawning’ (from agitagha- ‘to yawn’ and unidentified intervening postbase); used with emotional roots:  nangllegtaghtuq ‘he is a compassionate person’ (from root nanglleg- ‘feeling/inducing compassion’)
-ta	habitual V-er; one who V-s as an occupation	see +(s)ta
+tala	the extent of V-ness	used with descriptive verbs; iglaghtutala ‘loudness (of voice)’ (from iglaghtu- ‘to be loud’); uyatutala ‘distance’ (from uyatu- ‘to be distant’); angtala ‘size’, angtalanga ‘its size’ (from root ange- as in angli- ‘to grow’, aange- ‘to be big’); tagtala ‘length’, tagtalanga or tagtalnga ‘its length’; tagtalmi ‘later one’ (lexicalized) (both irregularly (since with g rather than k) from root take- as in taake- ‘to be long’); uglaghtala ‘number of things, quantity, amount’ (from uglagh- ‘to be many, much’); uksughtutala ‘age’, uksughtutalanganeng aaptaqa ‘I asked him about his age’, nallukaqa uksughtutalanga ‘I don’t know his age’ (from uksughtu- ‘to be old’); umututala ‘thickness’ (from umutu- ‘to be thick’); uqigtutala ‘weight’ (from uqigtu- ‘to be heavy’); akitutala ‘cost, price’ (from akitu- ‘to be expensive’); variant is +talae
+taq4	one who is V by nature or disposition	used with emotional roots; kayngutaq ‘bashful person’ (from emotional root kayngu- ‘shame, bashfulness’); nangllegtaq ‘compassionate person’ (from emotional root nanglleg- ‘feeling/inducing compassion’)
-taq	device for V-ing; instrument for V-ing	see @~:(u)taq
+te-1	to act on so as to cause to V	non-productive but occurs with many bases; it is not entirely predictable which bases will need these postbases to form transitives; tuqutaa ‘he killed it’ (from tuqu- ‘to die’); naangtaa ‘he used it up’ (from naange- ‘to be consumed’); ifkaghtaa ‘he dropped it or otherwise made it fall’ (from ifkagh- ‘to fall’); kagimtaa ‘he crumbled it’ (from kagime- ‘to crumble’); pugleghtaa ‘he brought it to the surface’ (from puglegh- ‘to come to the surface’); makregtaa ‘he peeled it’ (from makreg- ‘to peel’ (intransitive)); aantaa ‘he put it out(side)’ (from aane- ‘to go out(side)’); qelpeghtaa ‘he opened it’ (from qelpegh- ‘to open’); may be used – at least to a limited extent – after the postbase -yug- (q.v.): mighuyugtaatnga ‘they caused me to find it unappetizing’ (from mighuyug- ‘to find something unappetizing’); qinuyugtaa ‘he pestered her’ (from qinuyug- ‘to feel irritated from being pestered’); Vegaaghem sungaghyugtaqaa nuna. ‘The grass is making the land greenish in color.’ (from sugaghyug- ‘to be bluish or greenish in color’) (SULUWET 10)
+te-3	to have V or N	non-productive; occurs with nouns, verbs or roots denoting qualities or properties of a thing; kavituq ‘it is red’, kavilnguq ‘the red one’ (from root kaviq ‘redness’); sukatuq ‘it is fast’ (from root suka ‘speed’); papraangituq ‘he is vigorous’ (from papraangi ‘vigor’); uuynituq ‘he has body odor’ (from root uuyni ‘body odor’); aghipatuq ‘it is wet, raw’ (from aghipa ‘wetness’); kumlatuq ‘it is freezing’ (from root kumla ‘coldness’); aqlaghatuq ‘it is cold’ (from root aqlagha ‘cold (in air)’); muugatuq ‘it is sweet’ (from muuga ‘sweetness’)
+te-4	to get into a V position; to put into a V position	used with postural roots; ingaghtuq ‘he lay down’, ingaghtaa ‘he lay it down’ (from root inghagh- ‘lying down’); iggagtuq ‘it tilted’, iggagtaa ‘he tilted it’ (from root iggag- ‘tilting’); sivugtuq ‘he raised his (own) head’, sivugtaa ‘he raised his (another’s) head’ (from root sivug- ‘head tilted up’)
+tugh-1	to eat N	ayveghtughtuq ‘he ate walrus’ (from ayveq ‘walrus’); Taawa mangtagtuutaqukut tesamani. ‘We would eat muktuk down there [at the beach].’ (from mangtak ‘muktuk’) (SIVUQ. NANGAGH. 2:148); also probably, qavangughtughtuq ‘he had a dream’ (from qavanguq ‘dream’)
+tugh-2	to keep on V-ing; to V by repeated actions	avegtughaa ‘he diced it’ (from aveg- ‘to divide in two’); iigtughaa ‘he dug it up’ (from iigge- ‘to dig’); keligtughaa ‘he scraped away at it’ (from kelig- ‘to scrape’); pilagtughaa ‘he repeatedly cut it, he sawed it’ (from pilag- ‘to cut’)
±tuqaq	one that has lots of N; one that V-s habitually	examples: nuyaghtuqaq ‘hairy one; one with long hair’ (from nuyaq ‘hair’); ighlegtuqaq ‘person who is always stingy’ (from ighleg- ‘to be stingy’); saqfituqaq ‘person who is splay-footed’ (from saqfigh- ‘to point toes out’); akituqaq ‘expensive thing’ (from aki ‘price’); qagughtuqaq ‘one with a high forehead’ (from qaguq ‘forehead’); qiingutuqaq ‘bearded animal (reindeer)’ (from qiingu ‘reindeer beard’); mulutuqaq ‘slow thing or person’ (from mulu- ‘to tarry’); temketuqaq ‘hummocky ground’ (from temkae ‘hummock, tussock’); ameltuqaq ‘wide, broad or stout thing’ (from root amel- ‘wide’)
-uman	the time while V-ing; the course of V-ing	see @~:(i/u)man
@~:(u)n	device for V-ing; instrument for V-ing	non-productive; kingin ‘youngest child’ (from kingi- ‘to act babyishly (as of a child whose mother is expecting’); u is used with all bases except those ending in a full vowel: guutun ‘weapon’, guututnga or guututanga ‘his weapon’ (from guute- ‘to shoot’); meghun ‘dipper’ (from megh- ‘to drink’); yaavuquun ‘oar’ (from yaavuqugh- ‘to continue to row’); iviighun ‘whaling song’ (from iviigh- ‘to hold a certain whaling ceremony’); ighlleghun ‘harpoon head’ (from ighllegh- ‘to thrust’); iinqun ‘pet name for a child’ (from iinqe- ‘to coo a child using a pet name’); kagsagun ‘dog whip’ (from kagsagte- ‘to whip’); kasugun ‘club’ (from kasug- ‘to beat’); ilagaan ‘hymn, shaman’s song’ (from ilagagh- ‘to sing’ via *ilagaghun); ipegsaan ‘whetstone’ (from ipegsagh- ‘to whet’); (keviin ‘insulation (usually made of grass)’ (from kevigh- ‘to stuff, to insulate’ via *kevighun); neqnighsaan ‘spice, seasoning’ (from neqnighsagh- ‘to make tasty’); natiin ‘heavy sinew thread for sewing on soles’ (from natigh- ‘to provide with a sole’); naghpiin ‘lasso’ (from naghpigh- ‘to lasso’); note the following expressions of repeated occurence of an event: ighivgaatanga tamaghhaan ‘every evening’ (from ighivgaq ‘yesterday’); aghhutanga tamaghhaan ‘every day’ (from aghte- ‘to become day’); = -(u)tae, -(u)taq
@~:(u)saq	something that has been V-ed	used with verbs of giving; tuyuusaq ‘something sent’ (from tuyugh- ‘to send’); tunusaq ‘a gift to give’ (from root tune- as in tuune- ‘to give’); akequsaq ‘something promised’ (from akeqe- ‘to promise’)
@~:(u)siq	device for V-ing; instrument for V-ing	tugusiq ‘device for taking or picking up things’ (from tugu- ‘to take’); neghusiq ‘eating utensil’ (from negh<e>- ‘to eat’); aatusiq ‘device to help one get dressed’ (from aate- ‘to get dressed’); igaasiq ‘writing device, pencil, pen’ (from igagh- ‘to write’); gaaghusiq ‘device for cooking, pot’ (from gaagh- ‘to cook’); aallgusiq ‘sweeping device, broom’ (from alleg- ‘to sweep’); navghaasiq ‘loan, something pawned or otherwise loaned out’ (from navghagh- ‘to borrow’)
@~:(u)ta	device for V-ing; instrument for V-ing; condition with respect to V-ing (whether, how, when, where, etc. one V-s or has V-ed); one’s being V as a a cause of something	non-productive except with the meaning  ‘condition with respect to V-ing’ (see further below); meghuta ‘dipper, cup’, meghutanga ‘his dipper’, meghutka ‘my dipper’ (from megh- ‘to drink’); tegguta ‘splint’ (from tegge- ‘to be hard’); ungipaghaata ‘traditional story’; Ungazighmiit ungipaghaatangit ‘the stories of the Chaplino people’ (from ungipaghagh- ‘to tell a story’); gguta ‘tooth’, ggutet ‘teeth’; ggutanga or guutnga ‘his tooth’ (from egge- ‘to crimp with teeth’); examples of usage ‘condition with respect to V-ing’ (note that this can involve a special use of the absolutive case): aaptaanga aghnam neghumatanga (or neghumatangameng) ‘he asked me whether the woman ate’, aaptaanga qavngaq aghnam neghumatanga (or neghumatangameng) ‘he asked me when the woman ate’, aaptaanga aghnamun neghumatanga (or neghumatangameng) iqalluk ‘he asked me whether the woman ate the fish’, aaptaanga neghumaten (or neghumategpeneng) ‘he asked me whether you ate’ (all from neghuma- ‘to have eaten’); Qugagsighaq akuutaq, neqekrangllaghyaghqaq Paapgem taawanginaq nallukegkanga sangutanga. ‘Papek didn’t know the sour mixture, the bread dough, what it was.’ (from sangu- ‘to be what?’) (IGHSANITALGHII AFSENGAQ :9); Examples of usage ‘one’s being V as a cause of something’: iknaqutmeggneng ‘since they were strong, from their being strong’ (from iknaqe- ‘to be strong’); Quyngiqlu taana naangkaayalghii, tuqughllakaayalghii Qiighqaq una ungagiighutem angtalnganeng. ‘And the reindeer came to an end, died off, on account of this island being depleted of its reindeer moss to a large extent.’ (from ungagiigh- ‘to be come to lack reindeer moss’) (SIVUQ. UNGIPAM. 20); Tawaten ayuqutmineng Atayaghhaq upenghaatanga tamaghhaan tespamavek aliganneghtuftuq elngaatall. ‘From his being that way Atayaghhaq every spring liked very much to go there.’ (from ayuqe- ‘to be a certain way’) (PANGEGH. 18); = -(u)n, -(u)taq
@~:(u)taq	device for V-ing; instrument for V-ing	non-productive; angyaataq ‘food for use while hunting with a boat’ (lexicalized from angyagh- ‘to hunt by boat’); napaataq ‘pole and flag for signaling during a hunt’ (from napagh- ‘to erect’); qavraataq ‘ladle, stirring spoon’ (from qavragh- ‘to mix’); meghataq ‘soda pop, soft drink’ (from megh- ‘to drink’); ayagutaq ‘device for pushing a boat away from the ice or for pushing ice away from a boat’ (from ayag- ‘to push off’); = -(u)n, -(u)tae
-waagh-1	to diligently V; to thoroughly V; to V at the proper time	see ~–(ghw/ngw/w)aagh-1
-waagh-2	to V in a non-serious way; to pretend to V; to V for something other than the usual purpose; to play at V-ing	see ~–(ghw/ngw/w)aagh-2
