@~–(g)kaa-	to have V-ed; to have been V-ed.	for details of attachment see  -(g)ka; underlyingly the present postbase is -(g)kau- which is apparent from the labialization of a following consonant where possible; qiyakaaguq ‘he has cried’, kina qiyakaawa? ‘who has cried?’ (from qiya- ‘to cry’); neghegkaaguq or neqaaguq ‘he has eaten; it has been eaten’ (from negh<e>- ‘to eat’ ); kuufkaaguq or kuuvegkaaguq ‘it has been spilled’ (from kuuve- ‘to spill’); taaqegkaaguq ‘he has quit’ (from taaqe- ‘to quit’ ); kaatkaaguq or kaaskaaguq ‘he has arrived’ (from kaate- ‘to arrive’); ingaghtekaaguq ‘he has lain down’ (from ingaghte- ‘to lie down’); qavaqaaguq ‘he has slept’ (from  qavagh- ‘to sleep’); neghyukaaguq ‘he had wanted to eat’ (from  neghyug- ‘to want to eat’); aatqaaguq ‘he has gone down’ (from ategh- ‘to go down’ ); pangalkaaguq ‘it has run’ (from pangaleg- ‘to run (animal)’ ); this postbase takes intransitive endings only; the corresponding postbase for transitive endings is -(g)kaqe-
~–(g)kaayagh-	to have V-ed fruitlessly; to have V-ed in vain; to have V-ed but. . . .	for details of attachment see postbase -(g)ka; tagikaayaghtuq ‘he came but. . .’  (from tagi- ‘to come;); neghegkaayaghaa or neghegkaqsaghaa ‘he ate it in vain’ (from negh<e>- to eat’); iitqaayaghtuq ‘he entered in vain’ (from itegh- ‘to enter’); esghaqaayaghaa (or esghaqaqsaghaa) ‘he saw it in vain’ (from esghagh- ‘to see’); when used with transitive endings the postbase the postbase –(g)kaqsagh- (q.v.) is often used instead of this one
@~–(g)kaqe-	to have V-ed (him/it)	esghaqaqanka ‘I have seen them’ (from esghagh- ‘to see’); liitkaqaten or liiskaqaten ‘you have learned them’ (from liite- ‘to learn’); neghegkaqaa or neqaqaa ‘he has eaten it’ (from neghe- ‘to eat’); this postbase takes transitive endings only; the orresponding postbase for intransitive endings is -(g)kaa- (q.v.)
~–(g)kaqsagh-	to have V-ed fruitlessly; to have V-ed in vain; to have V-ed but. . . .	esghaqaqsaghaa ‘he saw it in vain’ (from  esghagh- ‘to see’); when used with inransitive endings the postbase  –(g)kaayagh- (q.v.) is used instead
~–(g)kayugu-	to be able to V; can V	qiyakayuguuq ‘he can cry’ (from qiya- ‘to cry’); neghegkayuguuq or neqayuguuq ‘he can eat’; neghegkayugaa ‘he can eat it’ (from negh<e>- ‘to eat’); aqfaatkayuguuq or aqfaaskayuguuq ‘he can run’ (from aqfaate- ‘to run’); laalightekayuguuq ‘he can visit’ (from laalighte- ‘to visit’); pugimaqayuguuq ‘he can swim’ (from pugimagh- ‘to swim’); ilagaqayuguuq ‘he can sing hymns’ (from ilagagh- ‘to sing hymns’); iitqayuguuq ‘he can go in’ (from itegh- ‘to go in’)
~–(g)kayugughte-	to become able to V	aqfaatkayuguuq or aqfaaskayugughtuq ‘he has become able to run’ (from aqfaate- ‘to run’)
?(gh/l)i-	become V	non-productive; attachment pattern not entirely predictable; used with adjectival bases; examples: takelliiq ‘it got shorter’ (lexicalized; paradoxically from the root take- as in taake- ‘to be long ‘, but note also takestaaghhaq, 'short thing'); angliiq ‘he grew’ (from the root ange- as in aange- ‘to be big’); pinighiiq ‘it got better’ (from pinigh- ‘to be good’); metughiiq ‘it grew louder’ (from metu- ‘to be loud’ ); teggiiq 'it hardened, stiffened' (from root tegge- 'hard'); sukaghiiq ‘he/it has become fast’ (from root suka- as in sukatuq ‘he/it is fast’ and sukaghhalek ‘so fast!)
-ghi-	become V	see ?(gh/l)i-
–ghllag-	to V or be V in a big way; to V for a long time	qavaghllaghtuq ‘he's sleeping deeply or for a long time’ (from qavagh- ‘to sleep’); aangeghllagtuq ‘it is very big’; Pakinegyaghtuq, meghmun nagneghllagtuq ima! ‘In vain did he dig in his claws, but he plunged right on toward the water there!’ (from nagnegh- ‘to  move on despite obstacles’) (AYUM. UNGIP. I:7)
–ghllagu-	to be very V; to be busy V-ing	iyataghllaguunga ‘I am very hungry’; iyataghllawaa? ‘is he very hungry?’ (from iyatagh- ‘to be hungry’ via *iyataghllagua); qepghaghllaguuq ‘he is very busy’ (from qepghagh- ‘to work’); Aghhutanga tamaaghhan neqekrangllaghllaguftuq estugaghmeggnun, … ‘Every day he was busy baking bread for their store, …’ (from neqekrangllagh- ‘to bake (make) bread’) (SIVUQ. NANGAGH. 2:214)
@–ghpagte-	to V rapidly, suddenly or in a major way	igughpagtuq or igughpagtaa ‘it jelled rapidly’ (from igugh- ‘to jell’); nighughpagtuq ‘it twinkled’ (from nighugh- ‘to be bright’); suughpagtuq ‘it got dark (liquid)’ (from suugh- ‘to be murky’); puugpagtuq ‘it burst into flames’ (from unidentified base, but cf. puugpak ‘match’); nengpagtuq ‘he became suddenly angry, jerked the rope, yanked on something; it suddenly tightened’ and nengsugpagtuq ‘he strained a muscle’ (both irregularly from nenge- ‘to stretch, tighten’); drops  base-final te: nuugpagtuq ‘it made a sudden move’ (from nuugte- ‘to move’); amqeghpagtuq ‘it froze suddenly’ (lexicalized, from amqeghte- ‘to bite’); igughpagtuq ‘it jelled rapidly’ (from igugh(te)- ‘to jell)
-ghpe-	not V-ing	see –gpe-
–ghraag-	to do some V-ing; to be somewhat V or like N; to gradually V; to get V-er; to be somewhat V	angyaghraagtuq ‘he is doing some hunting by boat’ (from angyagh- ‘to hunt by boat’); meghraagtuq ‘it is crystal clear’ (from meq ‘water’); ghevraagtuq ‘it is pale’ (irregularly from gheve- ‘to fade’); aqlaghaghraagtuq ‘it is somewhat cold’ (from aqlagha ‘cold air’); aastughraagtuq ‘it is getting wider’ (from aastu- ‘to be wide’); ighivaghraagtuq ‘twilight is gradually approaching’ (from ighivagh- ‘for night to fall’); iqallugteghraagtuq ‘he gradually got a lot of fish’ (from iqallugte- ‘to catch fish’); kiiveghraagtuq ‘it abated’ (from kiive- ‘to settle’); mamlegraagtuq ‘it is partly dark’ (from mamleg- ‘to be dark’; pinighraagtuq ‘it is somewhat better’ (from pinigh- ‘to be good’); ghevraag- ‘to be somewhat pale’ (irregularly from gheve- ‘to fade’) Taawa liigikeghraagaghput nani kiyaghtekaatangi yuget, qavngaghtaatangillu. ‘We kind of know now where the people lived and when they lived too.’ (SIVUQ. NANGAGH. 1:4)
–ghrug-	big old one V-s	Anipa tengeghrugumalghii ima. ‘Then poor ol’ owl took off in flight.’ (from tenge- ‘to fly off’) (AKIINGQWAGH. 2)
–ghte-	to become V; to acquire the quality N	non-productive (or semi-productive); aqlaghaghtuq or aqlaghaghtaa ‘it became cold’ (from aqlagha ‘coldness in the air’); nutaghaghtuq ‘it became new’ (from root  nutagh- ‘newness’ as in nutaghaq ‘new thing’); nuqutughtuq ‘it got wide(r)’, nuqutughtaa ‘he made it wide(r) (from nuqutu- ‘to be wide’); iqetughtuq ‘it widened’ (from  iqetu- ‘to be wide’); kavightuq ‘it reddened’ (from root kaviq ‘redness’, as in kavite- ‘to be red’); qelmeghtuq or qelmeghtaa ‘it became shiny’ (from qelmegh- ‘to be shiny’); tangeghtughtuq ‘it hardened’ (from tangeghtu- ‘to be hard’); muugaghtuq ‘it became sweet’ (from muuga ‘sweetness’); segeghtuq ‘it became dry and brittle’ (from segeq ‘dry, brittle wood’); qanlengightuq ‘it is starting to get closer’ (from qanlengi- ‘to get closer’)
-gllag-	to V or be V in a big way; to V for a long time	see –ghllag-
-gllagu-	to be very V; to be busy V-ing	see –ghllagu-
-gpagte-	to V rapidly, suddenly or in a major way	see @–ghpagte-
–gpe-	not V-ing	replaces the negative postbase -nghite- or -llghite-, when the subordinative mood is used; takes subordinative endings marked by -na-, rather than those marked by -lu- (and with person/number markers differing form the subordinative in -lu- in several ways); neghegpenani ‘(he) not eating’ (which is the subordinate corresponding to indicative neghenghituq ‘he didn't eat’), neghegpenaan ‘(any subject) not eating it’, neghegpenaki ‘(any subject) not eating them’ (from negh<e>- ‘to eat’); ukigpenang ‘(you) not going down’ (which is the subordinate corresponding to indicative ukinghituten ‘you didn't go down’) (from ukig- ‘to go down’); qavaghpenanga ‘(I) not sleeping’ (which is the subordinate corresponding to indicative qavanghitunga ‘I didn't sleep’)(from qavagh- ‘to sleep’); cf. -ngu-
-graag-	to do some V-ing; to be somewhat V or like N; to gradually V; to get V-er; to be somewhat V	see –ghraag-
-grug-	big old one V-s	see –ghrug-
-i-	become V	see ?(gh/l)i-
@~:(i/u)ma-	to have V-ed or been V-ed; to be in a state of having V-ed or been V-ed; with participial mood: to evidently have V-ed or been V-ed	verb bases ending in a full vowel use only ma- of this postbase: qiyamaaq ‘he has been crying’ (from qiya- ‘to cry’);verb bases ending in te use i, and change t to s:  kaasimaaq ‘he has arrived’ (from kaate- ‘to arrive’); ingaghsimaaq ‘he has lain down’ (from ingaghte- ‘to lie down’); verb bases ending in e not preceded by t or ending in a consonant use u: kuuvumaaq ‘it has been spilled’ (from kuuve- ‘to spill’) (note also kuvumaaq ‘it has been spilled around’) ; qavaamaaq ‘he has slept’ (from qavagh- ‘to sleep’); sikungiimaaq ‘it has lost its ice’ (from sikungigh- ‘to lose ice’); mayuumaaq ‘it has gone up’ (from mayugh- ‘to go up’); aavgumaaq ‘it has been halved’ (from aveg- ‘to divide in half’); with participial mood endings, this postbase yields forms indicating that evidently the action has occurred though without the speaker directly observing it, a construction very common in narratives; examples: aanumalghii ‘evidently he went out’ (from aane- ‘to go out’); neghumakanga ‘evidently he ate it’, neghumakegka ‘evidently I ate it’ (from negh<e>- ‘to eat’); esghaamakanganga ‘evidently he saw me’ (from esghagh- ‘to see’); elngaatall seghletun kiyaghsimalghii ‘evidently he lived a very hard life’ (from kiyaghte- ‘to live’); note also the use of this postbase as a nominalizer: maligqutaama ‘one who always follow the rules’ (from maligqutagh- ‘to follow (the rules)’); qawaak naluguma ‘a landed bird’ (from nalug- ‘to land’)
@~:(i/u)mafte-	how much subject evidently has V-ed!	qepghaamaftuq ‘how much he must have worked!’ (from qepghagh- ‘to work’)
@~:(i/u)magh-	while V-ing	used only in the quantifier/qualifier construction; imtuqiqumaghmi akuziiq ‘he was speaking while stuttering’ (from imtuqiqe- ‘to stutter’); naghaaghumaghmeng pimalghiit tespagavek ‘while playing they went up there’ (from naghaagh- ‘to play’); piyugumaagmek saghnaak ‘while walking they2 gathered things’ (from piyug- ‘to walk’)
@~:(i/u)manginagh-	V-ing every time; V-ing the whole time	Navek pimanginaq, ilanga tamaana sangllaq navek pingigalnguq. ‘People were always going somewhere. Those who were not leaving the village were working on something.’ (from pi- ‘to do, act’) (SIVUQ. NANGAGH. 1:244); Esghalqugpenaannguq iyegni iighumanginaghlukek, gginani iighumanginaghluku. ‘ Not looking at her, all the time hiding his eyes, all the time hiding his face.’ (SIVUQ. NANGAGH. 2:268)
@~:(i/u)mangite-	to not have V-ed	neghumangituq ‘he hasn’t eaten’ (from negh<e>- ‘to eat’)
-igate-	to never V; to not be V-ing at the present time	see @~:(ng)igate-
––iigh-	to fix N; to make N; to prepare N; to cook N	1914-mi mangteghiighyuwhaallghitni legan kiigani. ‘In 1914 the first houses were built there.’ (from mangteghaq ‘house’) (SIVUQ. NANGAGH. 2:56)
+iiraagh-	to pretend by using N; to play at V-ing; to keep on V-ing	angyaghiiraaghtuq ‘he is playing at boating, pretending to hunt with a boat’ (from angyaq ‘boat’); aaghtiiraaghtuk ‘they2 are arguing’ (from aaghte- ‘to convince’); agaghtiiraagtuq ‘it is hanging’ (from agaghte- ‘to hang’); kayaalqiiraaghutut ‘they are competing with each other’ (from kayaalqe- ‘to outdo, win’)
-ima-	to have V-ed or been V-ed; to be in a state of having V-ed or been V-ed; with participial mood: to evidently have V-ed or been V-ed	see @~:(i/u)ma-
-imafte-	how much subject evidently has V-ed!	see @~:(i/u)mafte-
-imagh-	while V-ing	see at @~:(i/u)magh-
-imanginagh-	V-ing every time; V-ing the whole time	see @~:(i/u)manginagh-
-imangite-	to not have V-ed	see @~:(i/u)mangite-
-inagh-	to only V; to go right on V-ing	see :(ng)inagh-
––iqe-	to deal with N; to work with N; to have pain in one's N; to have trouble with one's N; to have trouble with one's V-ing over a period of time	drops both final consonant and the preceding vowel; imtuqiquq ‘he is stuttering’ (from imtuqaq ‘stutter’); aqsiquq ‘he has a stomache’ (from aqsa ‘stomach’); naasqiquq ‘he has a headache’ (from naasquq head’);  aqelqiquq ‘he has visitors’ (from aqelqaq visitor’); naangqiquq ‘he's carving ivory’ (from naangquq ‘ivory’ ); nengaawiquq ‘he's working for his future  parents-in-law’ (from nengaawaq ‘man working for his future parents-in-law’); iqlengiquq ‘he tells lies’ (from iqlengagh- ‘to be a liar’); iyatiquq ‘he is starving’ (from iyatagh- ‘to be hungry’); qaviquq ‘he overslept’ (from qavagh- ‘to sleep’); qiyiquq ‘he is crying on and off over a period of time’ (from qiya- ‘to cry’); ti from this postbase changes to si: ggusiquq ‘he has a toothache’ (from gguta ‘tooth’); imtuqiquq ‘he is stuttering’ (from imtuqaq ‘stuttering condition’); qakiqniquq ‘he is planning and preparing to go somewhere’ (from qakiqnaq ‘avid hunter’); riistuniquq ‘he’s overly parsimounious’ (from riistuneq ‘sly, frugal person or animal’); also may be present in the following derived from unidentified bases:  ighelleghyiqe- ‘to limp’; qefliqe- ‘to be angry (of men)’; agniqe- ‘to be angry (of women)’; sagiqe- ‘to persevere, to urge others on’; yeghyiqe- ‘to feel an aversion to certain foods’
-kaa-	to have V-ed; to have been V-ed.	see @~–(g)kaa-
-kaayagh-	to have V-ed fruitlessly; to have V-ed in vain; to have V-ed but. . . .	see ~–(g)kaayagh-
-kagh-	please V; just V; suddenly V; briefly	see ~–qagh-
-kaghaqe-	to intermittently V; to V now and then	see ~–qaghaqe-
-kaghtagh-	to continuously V with back and forth or up and down movement	see ~–qaghtagh-
~–kanigh-	to be rather V; to be fairly V; to V more and more	ighlekanightuq ‘he is rather stingy’ (from ighleg- ‘to be stingy’); piniqanightuq ‘he is rather nice’ (from pinigh- ‘to be nice’); Tawavek tekeghaghllagmun itghutkanighii ukum tungangakun. ‘It [the current] drew them in more and more to the large promontory, in its direction.’ (from itghute- ‘to bring (it) in’) (SIVUQ. NANGAGH. 2:122)
-kaqe-	to have V-ed (him/it)	see @~–(g)kaqe-
-kaqsagh-	to have V-ed fruitlessly; to have V-ed in vain; to have V-ed but. . . .	see ~–(g)kaqsagh-
-kaqu-	to V intermittently	see –qaqu-
~–kataghagh-	to finally V despite a feeling that it wouldn't happen; to V at last	atuqataghaghaa ‘he finally used it’ (from atugh- ‘to use’); aalkataghaghaa ‘he finally swept it’ (from alleg- ‘to sweep’);  kakikataghaghtuq ‘she finally sewed’ (from kaki- ‘to sew’)
-kayugu-	to be able to V; can V	see ~–(g)kayugu-
-kayugughte-	to become able to V	see ~–(g)kayugughte-
?(ke)staaghhaa-	to lack the quality of V; to have the quality of N	postbase ?(ke)staaghhaa-; used mainly with dimensional roots; non-productive; many forms lexicalized; examples: iqekestaaghhaaguq ‘it isn't wide, it is narrow’ (from root iqe- ‘width’); amelkestaaghhaguq ‘it is narrow’ (from root amel- ‘breadth’); aghqestaaghhaaguq ‘it is shallow’ (from root aghqe- ‘shallowness’); mekestaaghhaaguq ‘it is small’ (from root meke- ‘smallness’); underlyingly the final aa- is -au- and labializes the following consonant if possible:  takestaaghhaawa? ‘is it short?’ (from root take- ‘length’); Alla salngak uglaghllak aangaqluteng mekestaaghhaawaqluteng tamaa. ‘Also they were many, large and small.’ (from root meke- ‘smallness’) (SULUWET 1); Aaskestaaghhaanghani kiyang malghugneghet piiqiit, … ‘When it [the ice] did not extend out too far, they would open two boat paths, …’ (from root aas- ‘width’ as in aastu- ‘to be wider, extend out farther’ ) (SIVUQ. NANGAGH. 1:134)
~–ketagh-	to tend to V by one’s disposition	used with emotional roots and certain other bases; talluqetaghtuq ‘he is shy by nature, easily intimidated’ (from emotional root tallugh- ‘shy, intimidated’); yimiketaghtuq ‘he is shy by nature, easily intimidated’ (from emotional root yimi- ‘shy, intimidated’); kaynguketaghtuq ‘he tends to be embarrassed’ (from emotional root kayngu- ‘embarrassed’); efleqetaghtuq ‘he tends to feel uncomfortable with stuff on skin or with other people too close, is inhospitable’ (from emotional root eflegh- ‘to feel uncomfortable’); qaazuqetaghtuq ‘he tends to feel alienated, out of sorts’ (from emotional root qaazugh- ‘alienated, depressed, out of sorts’); alingketaghtuq ‘he is easily scared’ (from alinge- ‘to be afraid’); kakafketaghtuq ‘he panics easily’ (from kakave- ‘to panic’)
-kiinagh-	to just V; to only V; to V just now	see ~–qiinagh-
-kragh-	to do fancy V-ing; to V a new thing	see –qragh-
-krug-	for troublesome one to V	see –qrug-
–kusiigh-	to casually V; to slowly V	tagikusiightuq ‘he's coming, taking his time’ (from tagi- ‘to come’); agluqusiightuq ‘he is slowly returning home, slowly going home’ (from aglagh- ‘to go home’)
@+laaghigate-	to seldom V; to infrequently V; to not V enough; inadequately V	Iteghyalghiimi apangita iiyngit qavaghlaaghigallghem iqaghtiighluteng. ‘When he came in their grandfather’s eyes were rubbed raw from inadequate sleep.’ (from qavagh- ‘to sleep’) (AKIINGQWAGH. 99); Ungaziq kaallaaghigataat angyaghpagkun piyaaghutemneng. ‘They seldom came in to Chaplino by ship when I first started [going there].’ (from kaate- ‘to arrive’) (SIVUQ. NANGAGH. 3:128)
+laataqu-	to luckily have V-ed well	qavaghlaataquuq ‘luckily he slept well’ (from qavagh- ‘to sleep’); neghlaataquuq ‘luckily he ate well’ (from negh<e>- ‘to eat’); kaallaataquuq ‘he arrived in time (to avoid danger or take advantage of an opportunity)’ (from kaate- ‘to arrive’); pilaataquuq ‘he achieved success’ (from pi- ‘to do’)
–lgusigh-	to V together with; to help (object) V	qiyalgusighaa ‘he shared her grief’ (from qiya- ‘to cry’)
–lgute-	to V together with; to help (object) V	Taagken kenlanga qatelghiim unisimakanga meteghlluk alla kiyaghtelgutesaghqaagpenaan. ‘Thereupon the fox left the raven, never to live with it again.’ (from kiyaghte- ‘to live’) (UNGIPAGHAGH. 130)
–lgutke-	to V together with; to help (object) V	epghalgutkaa ‘he worked with her’ (from qepghagh- ‘to work’)
-li-	become V	see ?(gh/l)i-
–liigh-	to fix N; to make N; to prepare N; to cook N	aghveliightuq ‘he was cooking whale’ (from aghveq ‘whale’); angyaliightuq ‘he was making a boat’ (from angyaq ‘boat’); 1914-mi mangteghiighyuwhaallghitni legan kiigani. ‘In 1914 the first houses were built there.’ (from mangteghaq ‘house’, shortened from mangteghaliigh…) (SIVUQ. NANGAGH. 2:56); may be shortened to ––iigh- (q.v.)
–llaag-	to V in a crude or clumsy way; crude one V-s	neghellaagtuq ‘he ate in a crude way; he (a crude one) ate’ (from negh<e>- ‘to eat’)
–llegagh-	to V crudely	
?lleghqiite-	to never V in the future	
@+lleqe-	to V in the future; will V	qiyallequq ‘he will cry’ (from qiya- ‘to cry’); kuuvelleqaa ‘he will spill it’ (from kuuve- ‘to spill’); qavaghllequq ‘he will sleep’ (from qavagh- ‘to sleep’); esghaghlleqamken ‘I'll see you’ (from esghagh- ‘to see’); drops te: kaallequq ‘he will arrive’ (from kaate- ‘to arrive’); ingaghllequq ‘he will lie down’ (from ingaghte- ‘to lie down’)
–llghite-	to not V	neghellghitaa ‘he didn't eat it’ (from negh<e>- ‘to eat’); laalightellghitaa ‘he didn't visit him’ (from laalighte- to visit’); qavallghituq ‘he didn't sleep’ (from qavagh- ‘to sleep’); itellghituq ‘he didn't enter’ (from itegh- ‘to enter’); apparently interchangeable with –nghite- (q.v.)
–llgiite-	to become a poor V-er	atullgiituq ‘he lost his ability to sing’ (from atugh- ‘to sing’)
–llgilliqe-	to experience trouble in V-ing	qavallgilliqunga ‘I had trouble sleeping’ (from qavagh- ‘to sleep’)     
–llgite-	to V poorly	akuzillgituq ‘he speaks poorly’ (from akuzi- ‘to speak’); pillgituq ‘he is inept’ (from pi- ‘to do’)
–llgu-	to V well	akuzillguuq ‘he speaks well’ (from akuzi- ‘to speak’); Aywaaneng anuqa ugavaneng ayuqenghani qawaagniillgunaghaquq. ‘Whenever it was the case that the wind was from the north or northwest it (the conditions) would be conducive to hunting birds successfully.’ (from qawaagniigh- ‘to hunt birds’) (SIVUQ. NANGAGH. 1:134)
?lliighagh-	to get V-er; to make (it) more V	non-productive; takelliighaghtuq ‘it got shorter’ (from root take- as in takelli- ‘to shorten’ and taake- ‘to be long’); mekelliighaghaa ‘he made it smaller’ (from root meke- as in mekelli- ‘to get smaller’ and mekestaaghhaq ‘small thing’); uniighlliighaghtuq ‘it became pliable’ (from uniigh- ‘to become limp’); qetulliighaghtuq ‘it softened’ (from root qetu- as in qetusqaaq or qetusqwaaq ‘soft thing’); aghqelliighaghaa ‘he made it low’ (from root aghqe- as in aghqestaaghhaq ‘low thing’)
±lliqe-	to have trouble V-ing or with one’s N	qavaghlliquq ‘he has insomnia’ (from qavagh- ‘to sleep’); ilulliquq ‘he’s in a bad mood’ (from ilu ‘inside’); nelliquq ‘he’s behaving badly’ (lexicalized, from nae ‘place, home’); paarghulliquq ‘he has appendicitis’ (from paarghuk ‘appendix’); pineghlliquq ‘he’s being obstinate, stubborn’ (from pineq ‘the activity of doing things’); qaneghlliquq ‘he’s gossiping’ (lexicalized, from qanegh- ‘to speak idly’); qenngulliquq ‘he’s frowing or squinting’ (from qenngu ‘brow area’); tuyelliquq ‘he has aching shoulders’ (from tuyae ‘shoulder’); ululliquq ‘he’s being sarcastic, speaking inappropriately’ (lexicalized, from ulu ‘tongue’); umyugaghlliquq ‘he has a difficult disposition’ (from umyugaq ‘mind’); uyaqulliquq ‘he has neck pains’ (from uyaquq ‘neck’); aqsalliquq ‘he has a stomachache’ (from aqsa ‘stomach’)
±llug-	to V in an undesirable or bad way; for undesirable or bad one to V	
–lqiinagh-	to V for a long time	= -lqinagh-
–lqinagh-	to V for a long time	… igleghtuq, igleghtuq, igleghtelqinaghluni, kii, nenglughrukutaaghllak esghaghaa. ‘… he traveled, and traveled and after traveling for a long time, lo and behold he saw a great big house.’ (from igleghte- ‘to travel’) (AYUM. UNGIP. II:26); cf. -lqiinagh-
–lqusiigh-	to V angrily	akuzilqusiightuq ‘he’s making sharp, caustic remarks’ (from akuzi- ‘to speak’)
@+lugh-	to V a little; little one V-s 	piyuglughtuq ‘he walked a little; the little one walked’ (from piyug- ‘to walk’); kaallughtuq ‘the little one arrived’ (from kaate- ‘to arrive’)
-ma-	to have V-ed or been V-ed; to be in a state of having V-ed or been V-ed; with participial mood: to evidently have V-ed or been V-ed	see @~:(i/u)ma-
-mafte-	how much subject evidently has V-ed!	see @~:(i/u)mafte-
-magh-	while V-ing	see at @~:(i/u)magh-
-manginagh-	V-ing every time; V-ing the whole time	see @~:(i/u)manginagh-
-mangite-	to not have V-ed	see @~:(i/u)mangite-
–mlaagh-	V a little	= -mraagh-, -mzaagh-, -mleghagh-, -mreghagh-, -mzeghagh-, -vlaagh-, -vleghagh-
–mlegagh-	V a little	akuzimleghaghtuq ‘he’s whispering’ (from akuzi- ‘to speak’); = -mlaagh-, -mraagh-, -mzaagh-, -mreghagh, -mzeghagh-, -vlaagh-, -vleghagh-
–mraagh-	V a little	= -mlaagh-, -mzaagh-, -mleghagh-, -mreghagh-, -mzeghagh-, -vlaagh-, -vleghagh-
–mreghagh-	V a little	= -mlaagh-, -mraagh-, -mzaagh-, -mleghagh-, -mzeghagh-, -vlaagh-, -vleghagh-
–mrugnite-	to seem to be somewhat V	used with descriptive verb bases; aangemrugnituq ‘it seems to be somewhat big’ (from aange- ‘to be big’)
–msiigh-	to V ineffectively or without putting effort into it; to V under conditions of hardship	qepghamsiightuq ‘he's working but ineffectively or not very hard’ (from qepghagh- ‘to work’); qavamsiightuq ‘he's sleeping lightly’ (from qavagh- ‘to sleep’)
–msug-	to casually V; to nonchalantly V	qepghamsugtuq ‘he's working casually’ (from qepghagh- ‘to work’); neghemsugtuq ‘he snacked’ (from negh<e>- ‘to eat’); ungipamsugtuq ‘he told about some not too major event that happened’, ungipamsugutaa ‘he told him about a not major event’ (from ungipagh- ‘to tell’)
–mzaagh-	V a little	= -mlaagh-, -mraagh-, -mleghagh-, -mreghagh-, -mzeghagh-, -vlaagh-, -vlegagh-
–mzegagh-	V a little	= -mlaagh-, -mraagh-, -mzaagh-, -mleghagh-, -mreghagh-, -vlaagh-, -vleghagh-
~:(ng)i:ghute-	to become N-less; to have lost one's N	ng is used only with bases ending in vowels; gh is used only if base ends in CVgh where V is a full vowel (that is, the gh of the postbase is subject to intervocalic uvular droping which will always occur unless a base-final gh has been dropped since it was between single full vowels); ugingiituq ‘she has lost her husband’ (from ugi ‘husband’, via *uginghighutuq and *ugingiutuq); nulighhiituq ‘he has lost his wife’ (from root  nulighh- ‘wife’, via *nulighhighutuq and *nulighhiutuq); qikmiighutuq ‘he doesn't have dogs anymore’ (from qikmiq ‘dog’, via qikmighighutuq); panigiituq ‘he doesn't have a  daughter anymore’ (from panik ‘daughter’, via *panigighutuq and *panigiutuq); ighneghiituq ‘he no longer has sons’ (from ighneq son’, via *ighneghighutuq and *ighneghiutuq); avaqutiighutuq ‘he no longer has children’ (from avaqutaq ‘child’, via *avaqutaghighutuq and *avaqutaighutuq); further examples: sikungiituq ‘it has become ice-free’ (from siku ‘ice’); aawiituq ‘it has lost blood’ (from aakw ‘blood’); angyiighutuq ‘he no longer has a boat’ (from angyaq ‘boat’); umyugiighutuq ‘he has lost his mind’ (from umyugaq ‘mind’); aviighutuq ‘it has disappeared; he is dead’ (from root avagh- as in avamsuggaq ‘nothing at all’, aviituq ‘it isn’t here’, and aviighaa ‘he wiped it away’); Tagneghtestaghpenga, – uyavaneng, esghaghaqnaghaatnga ukazit, afsengaat. Natenngam ivaghiniighnaqsinga? Nalluniighutestaghpenga! ‘You have turned me black – from the distance the hares and mice will see me. How, then, am I to hunt? You have caused me to now be without any camoflage!’ (AANGHHAQ 28)
@~:(ng)igate-	to never V; to not be V-ing at the present time	neghigatii ‘he never eats them’ or  ‘he isn't eating them’ (from negh<e>- ‘to eat’); qaviigatuq ‘he never sleeps’ or ‘he isn't sleeping’ (from qavagh- ‘to sleep’); neghyugigatanka ‘I never want to eat them’ or ‘I don't want to eat them’ (from neghyug- ‘to want to eat’); iitghigatuq ‘he doesn’t come in’ or ‘he isn’t in the process of coming in now’ (from itegh- ‘to come in’); taaqigatuq ‘he never quits’ or ‘he isn't quitting right now’ (from taaqe- ‘to quit’); ng used only with bases ending in full vowels; qiyangigatuq ‘he never cries, he doesn't cry’ or ‘he isn't crying’ (from qiya- ‘to cry’); changes base-final t to s; examples: laalighsigataanga ‘he never  visits me’ or ‘he isn't visiting me’  (from laalighte- ‘to visit’); kaasigatut ‘they never arrive’ or ‘he isn’t arriving right now’ (from kaate- ‘to arrive’); see also -(g)aqe- of which this postbase is the negative
:(ng)inagh-	to only V; to go right on V-ing	qiyanginaghtuq ‘he goes right on crying’ (from qiya- ‘to cry’); neghinaghtuq or neghnginaghtuq ‘he only eats, goes right on eating’ (from negh<e>- ‘to eat’); qaviinaghtuq ‘he goes right on sleeping’ (from qavagh- ‘to sleep’); igleghtengnginaamaluteng ‘as they went on traveling’ (from igleghte- ‘to travel’); naavumanginaghtuq ‘it is worsening’ (from naavuma- ‘to be in a broken state’)
~:(ng)isug-	to have insufficient N	qikmiisugtuq ‘he doesn't have enough dogs’ (from qikmiq ‘dog’); Iingunaghhaghmi Sivuqaq pagsingakaaguq tawani tengegkayiisuggaalleghmi allaghlluggaghyugem saam legreyugem. ‘All of Gambell was present, in as much as they had totally lacked (experience with) airplanes (at that time), because it was so different and curiosity provoking.’ (from tengegkayuk ‘airplane’) (SIVUQ. NANGAGH. 1:54)
